"utterance","item","speaker_belief","prob"
"think-dances-?","Josh_H",0.1,0.000359091511764929
"BARE-dances-?","Josh_H",0.1,1.01550873316675e-06
"know-doesnt_dance-?","Josie_H",0.1,0.999993676432298
"think-doesnt_dance-?","Josie_H",0.1,5.1012045067514e-06
"think-dances-?","Josie_H",0.1,1.17870736648183e-06
"BARE-dances-?","Josie_H",0.1,4.36558283882157e-08
"know-doesnt_dance-?","Julian_H",0.1,0.999999675353385
"think-doesnt_dance-?","Julian_H",0.1,3.24646615057865e-07
"know-doesnt_dance-?","Mary_H",0.1,0.999737500258522
"think-doesnt_dance-?","Mary_H",0.1,0.000235941334449475
"BARE-dances-?","Mary_H",0.1,1.39539004412295e-05
"think-dances-?","Mary_H",0.1,1.26045065874498e-05
"know-doesnt_dance-?","Mia_H",0.1,0.999774463299943
"think-dances-?","Mia_H",0.1,0.000114662574767888
"think-doesnt_dance-?","Mia_H",0.1,0.000110363184618764
"BARE-dances-?","Mia_H",0.1,5.10940669531313e-07
"know-doesnt_dance-?","Olivia_H",0.1,0.999880363901577
"think-doesnt_dance-?","Olivia_H",0.1,9.61303263142386e-05
"think-dances-?","Olivia_H",0.1,2.10498916930419e-05
"BARE-dances-?","Olivia_H",0.1,2.45588041597994e-06
"know-doesnt_dance-?","Owen_H",0.1,0.999997587235164
"think-doesnt_dance-?","Owen_H",0.1,1.44201643897789e-06
"think-dances-?","Owen_H",0.1,9.32856783851455e-07
"BARE-dances-?","Owen_H",0.1,3.78916131380093e-08
"know-doesnt_dance-?","Sophia_H",0.1,0.999990359129582
"think-doesnt_dance-?","Sophia_H",0.1,8.28396316673481e-06
"think-dances-?","Sophia_H",0.1,1.35488479909422e-06
"BARE-dances-?","Sophia_H",0.1,2.02245194500362e-09
"know-doesnt_dance-?","Tony_H",0.1,0.999999999014851
"think-doesnt_dance-?","Tony_H",0.1,9.85148758339293e-10
"know-doesnt_dance-?","Zoe_H",0.1,0.999999925109127
"think-dances-?","Zoe_H",0.1,4.19350056554926e-08
"think-doesnt_dance-?","Zoe_H",0.1,3.23006322496879e-08
"BARE-dances-?","Zoe_H",0.1,6.55234463367071e-10
"know-doesnt_dance-?","Charley_L",0.1,0.955676670555628
"think-doesnt_dance-?","Charley_L",0.1,0.0225462159845
"think-dances-?","Charley_L",0.1,0.0214983514270661
"BARE-dances-?","Charley_L",0.1,0.000278762032806485
"know-doesnt_dance-?","Danny_L",0.1,0.906201450006892
"think-dances-?","Danny_L",0.1,0.0479658377532615
"think-doesnt_dance-?","Danny_L",0.1,0.0453094589497649
"BARE-dances-?","Danny_L",0.1,0.000523253290081359
"know-doesnt_dance-?","Emily_L",0.1,0.588224466880363
"think-doesnt_dance-?","Emily_L",0.1,0.199100973584299
"think-dances-?","Emily_L",0.1,0.195036188592131
"BARE-dances-?","Emily_L",0.1,0.0176383709432074
"know-doesnt_dance-?","Emma_L",0.1,0.905026978007652
"think-doesnt_dance-?","Emma_L",0.1,0.0481153770472427
"think-dances-?","Emma_L",0.1,0.0462392269177212
"BARE-dances-?","Emma_L",0.1,0.000618418027384072
"know-doesnt_dance-?","Frank_L",0.1,0.595533576372548
"think-doesnt_dance-?","Frank_L",0.1,0.183927817377683
"think-dances-?","Frank_L",0.1,0.179068489968233
"BARE-dances-?","Frank_L",0.1,0.0414701162815354
"know-doesnt_dance-?","Grace_L",0.1,0.900653668422373
"think-doesnt_dance-?","Grace_L",0.1,0.0516780834246787
"think-dances-?","Grace_L",0.1,0.0463410205441783
"BARE-dances-?","Grace_L",0.1,0.0013272276087704
"know-doesnt_dance-?","Isabella_L",0.1,0.460940943408018
"think-doesnt_dance-?","Isabella_L",0.1,0.241167465263901
"think-dances-?","Isabella_L",0.1,0.233286304399561
"BARE-dances-?","Isabella_L",0.1,0.0646052869285194
"know-doesnt_dance-?","Jackson_L",0.1,0.710584447593164
"think-dances-?","Jackson_L",0.1,0.148055093396872
"think-doesnt_dance-?","Jackson_L",0.1,0.121820327910741
"BARE-dances-?","Jackson_L",0.1,0.0195401310992221
"know-doesnt_dance-?","Jayden_L",0.1,0.513028816870759
"think-doesnt_dance-?","Jayden_L",0.1,0.224190254173378
"think-dances-?","Jayden_L",0.1,0.212623925111785
"BARE-dances-?","Jayden_L",0.1,0.0501570038440768
"know-doesnt_dance-?","Jon_L",0.1,0.7545896139433
"think-dances-?","Jon_L",0.1,0.121462638599443
"think-doesnt_dance-?","Jon_L",0.1,0.115586458503045
"BARE-dances-?","Jon_L",0.1,0.0083612889542133
"know-doesnt_dance-?","Josh_L",0.1,0.86703846683928
"think-doesnt_dance-?","Josh_L",0.1,0.0672116119907384
"think-dances-?","Josh_L",0.1,0.0642174855112278
"BARE-dances-?","Josh_L",0.1,0.00153243565875323
"know-doesnt_dance-?","Josie_L",0.1,0.471057584648142
"think-doesnt_dance-?","Josie_L",0.1,0.24309056277299
"think-dances-?","Josie_L",0.1,0.242851378897622
"BARE-dances-?","Josie_L",0.1,0.0430004736812463
"know-doesnt_dance-?","Julian_L",0.1,0.994185531992666
"think-doesnt_dance-?","Julian_L",0.1,0.00379914379292605
"think-dances-?","Julian_L",0.1,0.00200790401168757
"BARE-dances-?","Julian_L",0.1,7.42020272055869e-06
"know-doesnt_dance-?","Mary_L",0.1,0.730516360981381
"think-doesnt_dance-?","Mary_L",0.1,0.136186622924167
"think-dances-?","Mary_L",0.1,0.127984882617121
"BARE-dances-?","Mary_L",0.1,0.00531213347733062
"know-doesnt_dance-?","Mia_L",0.1,0.68619847524481
"think-doesnt_dance-?","Mia_L",0.1,0.154915920286506
"think-dances-?","Mia_L",0.1,0.151712338819885
"BARE-dances-?","Mia_L",0.1,0.00717326564879938
"know-doesnt_dance-?","Olivia_L",0.1,0.682887598020512
"think-dances-?","Olivia_L",0.1,0.153609252113255
"think-doesnt_dance-?","Olivia_L",0.1,0.146056086063742
"BARE-dances-?","Olivia_L",0.1,0.017447063802491
"know-doesnt_dance-?","Owen_L",0.1,0.805098570804274
"think-doesnt_dance-?","Owen_L",0.1,0.104312095270184
"think-dances-?","Owen_L",0.1,0.0881237277264194
"BARE-dances-?","Owen_L",0.1,0.00246560619912249
"know-doesnt_dance-?","Sophia_L",0.1,0.982401125360594
"think-doesnt_dance-?","Sophia_L",0.1,0.00896732780838028
"think-dances-?","Sophia_L",0.1,0.00857749978892695
"BARE-dances-?","Sophia_L",0.1,5.4047042099074e-05
"know-doesnt_dance-?","Tony_L",0.1,0.687122107609846
"think-doesnt_dance-?","Tony_L",0.1,0.163661183446491
"think-dances-?","Tony_L",0.1,0.135659539083822
"BARE-dances-?","Tony_L",0.1,0.0135571698598418
"know-doesnt_dance-?","Zoe_L",0.1,0.634234803111594
"think-doesnt_dance-?","Zoe_L",0.1,0.182046089537454
"think-dances-?","Zoe_L",0.1,0.163870416050947
"BARE-dances-?","Zoe_L",0.1,0.0198486913000051
"know-doesnt_dance-?","Charley_H",0.1,0.993739502160899
"think-doesnt_dance-?","Charley_H",0.1,0.00405311583637632
"think-dances-?","Charley_H",0.1,0.00218734439422648
"BARE-dances-?","Charley_H",0.1,2.00376084983932e-05
"know-doesnt_dance-?","Danny_H",0.1,0.994160254924181
"think-doesnt_dance-?","Danny_H",0.1,0.00313364973970418
"think-dances-?","Danny_H",0.1,0.00268085244921953
"BARE-dances-?","Danny_H",0.1,2.52428868951315e-05
"know-doesnt_dance-?","Emily_H",0.1,0.993273030836776
"think-doesnt_dance-?","Emily_H",0.1,0.00359561527157316
"think-dances-?","Emily_H",0.1,0.00309523035595927
"BARE-dances-?","Emily_H",0.1,3.61235356919999e-05
"know-doesnt_dance-?","Emma_H",0.1,0.994570855807146
"think-doesnt_dance-?","Emma_H",0.1,0.00360228253731594
"think-dances-?","Emma_H",0.1,0.00178733043427735
"BARE-dances-?","Emma_H",0.1,3.95312212599829e-05
"know-doesnt_dance-?","Frank_H",0.1,0.995327586345016
"think-doesnt_dance-?","Frank_H",0.1,0.00232751533699816
"think-dances-?","Frank_H",0.1,0.00231060851225132
"BARE-dances-?","Frank_H",0.1,3.42898057340796e-05
"know-doesnt_dance-?","Grace_H",0.1,0.992461815503164
"think-doesnt_dance-?","Grace_H",0.1,0.00512128795176636
"think-dances-?","Grace_H",0.1,0.00239903928233182
"BARE-dances-?","Grace_H",0.1,1.78572627376315e-05
"know-doesnt_dance-?","Isabella_H",0.1,0.987060978618622
"think-doesnt_dance-?","Isabella_H",0.1,0.00845331778463578
"think-dances-?","Isabella_H",0.1,0.00444606826718103
"BARE-dances-?","Isabella_H",0.1,3.96353295616259e-05
"know-doesnt_dance-?","Jackson_H",0.1,0.995317747168925
"think-doesnt_dance-?","Jackson_H",0.1,0.00303705307594059
"think-dances-?","Jackson_H",0.1,0.00160679935165524
"BARE-dances-?","Jackson_H",0.1,3.84004034793744e-05
"know-doesnt_dance-?","Jayden_H",0.1,0.99503404886281
"think-doesnt_dance-?","Jayden_H",0.1,0.00264688242593889
"think-dances-?","Jayden_H",0.1,0.00226851574428146
"BARE-dances-?","Jayden_H",0.1,5.05529669696088e-05
"know-doesnt_dance-?","Jon_H",0.1,0.992346449562846
"think-doesnt_dance-?","Jon_H",0.1,0.00496612299274397
"think-dances-?","Jon_H",0.1,0.00263359683806682
"BARE-dances-?","Jon_H",0.1,5.38306063427003e-05
"know-doesnt_dance-?","Josh_H",0.1,0.994015019095328
"think-doesnt_dance-?","Josh_H",0.1,0.00426337999261345
"think-dances-?","Josh_H",0.1,0.00169445941845115
"BARE-dances-?","Josh_H",0.1,2.714149360752e-05
"know-doesnt_dance-?","Josie_H",0.1,0.991279289529558
"think-dances-?","Josie_H",0.1,0.00449091815172076
"think-doesnt_dance-?","Josie_H",0.1,0.00420435313322464
"BARE-dances-?","Josie_H",0.1,2.54391854964039e-05
"know-doesnt_dance-?","Julian_H",0.1,0.995082163287107
"think-doesnt_dance-?","Julian_H",0.1,0.00317178552295566
"think-dances-?","Julian_H",0.1,0.00173587993485718
"BARE-dances-?","Julian_H",0.1,1.01712550805804e-05
"know-doesnt_dance-?","Mary_H",0.1,0.991718216020757
"think-doesnt_dance-?","Mary_H",0.1,0.00462686612627435
"think-dances-?","Mary_H",0.1,0.0036111723842358
"BARE-dances-?","Mary_H",0.1,4.37454687324124e-05
"know-doesnt_dance-?","Mia_H",0.1,0.99568784516358
"think-doesnt_dance-?","Mia_H",0.1,0.00234154222015148
"think-dances-?","Mia_H",0.1,0.00192667417254502
"BARE-dances-?","Mia_H",0.1,4.39384437230853e-05
"know-doesnt_dance-?","Olivia_H",0.1,0.995094798548769
"think-doesnt_dance-?","Olivia_H",0.1,0.00288964233137324
"think-dances-?","Olivia_H",0.1,0.00196485230300448
"BARE-dances-?","Olivia_H",0.1,5.07068168528896e-05
"know-doesnt_dance-?","Owen_H",0.1,0.995345259235268
"think-dances-?","Owen_H",0.1,0.0025415516127841
"think-doesnt_dance-?","Owen_H",0.1,0.00208908281482328
"BARE-dances-?","Owen_H",0.1,2.41063371245377e-05
"know-doesnt_dance-?","Sophia_H",0.1,0.991119447552478
"think-doesnt_dance-?","Sophia_H",0.1,0.00487284962404949
"think-dances-?","Sophia_H",0.1,0.00393156454809626
"BARE-dances-?","Sophia_H",0.1,7.61382753757734e-05
"know-doesnt_dance-?","Tony_H",0.1,0.993934812486774
"think-doesnt_dance-?","Tony_H",0.1,0.00450481429436354
"think-dances-?","Tony_H",0.1,0.00149902352042945
"BARE-dances-?","Tony_H",0.1,6.13496984326964e-05
"know-doesnt_dance-?","Zoe_H",0.1,0.992392542004965
"think-doesnt_dance-?","Zoe_H",0.1,0.00576519701933341
"think-dances-?","Zoe_H",0.1,0.00183030307466155
"BARE-dances-?","Zoe_H",0.1,1.19579010401968e-05
"know-doesnt_dance-?","Charley_L",0.1,0.994476111145308
"think-doesnt_dance-?","Charley_L",0.1,0.00279073769097546
"think-dances-?","Charley_L",0.1,0.00271445756980216
"BARE-dances-?","Charley_L",0.1,1.8693593914655e-05
"know-doesnt_dance-?","Danny_L",0.1,0.992853045802659
"think-doesnt_dance-?","Danny_L",0.1,0.00360568780085204
"think-dances-?","Danny_L",0.1,0.00350668138585653
"BARE-dances-?","Danny_L",0.1,3.4585010631877e-05
"know-doesnt_dance-?","Emily_L",0.1,0.995687752382498
"think-doesnt_dance-?","Emily_L",0.1,0.00296119479916597
"think-dances-?","Emily_L",0.1,0.00132217165902337
"BARE-dances-?","Emily_L",0.1,2.88811593127449e-05
"know-doesnt_dance-?","Emma_L",0.1,0.986933849387655
"think-doesnt_dance-?","Emma_L",0.1,0.0074526521600353
"think-dances-?","Emma_L",0.1,0.00556598089536077
"BARE-dances-?","Emma_L",0.1,4.75175569495747e-05
"know-doesnt_dance-?","Frank_L",0.1,0.992728838988818
"think-dances-?","Frank_L",0.1,0.00366277716488222
"think-doesnt_dance-?","Frank_L",0.1,0.00353904533350225
"BARE-dances-?","Frank_L",0.1,6.93385127971533e-05
"know-doesnt_dance-?","Grace_L",0.1,0.992927037890678
"think-dances-?","Grace_L",0.1,0.00359804486375861
"think-doesnt_dance-?","Grace_L",0.1,0.00344849210985862
"BARE-dances-?","Grace_L",0.1,2.64251357049528e-05
"know-doesnt_dance-?","Isabella_L",0.1,0.994972188748584
"think-doesnt_dance-?","Isabella_L",0.1,0.00313482976246149
"think-dances-?","Isabella_L",0.1,0.00179107680070363
"BARE-dances-?","Isabella_L",0.1,0.000101904688251231
"know-doesnt_dance-?","Jackson_L",0.1,0.996566737141405
"think-doesnt_dance-?","Jackson_L",0.1,0.00172034640186597
"think-dances-?","Jackson_L",0.1,0.00169183295818442
"BARE-dances-?","Jackson_L",0.1,2.10834985443187e-05
"know-doesnt_dance-?","Jayden_L",0.1,0.994558739861421
"think-doesnt_dance-?","Jayden_L",0.1,0.00271966671265879
"think-dances-?","Jayden_L",0.1,0.00270014764831671
"BARE-dances-?","Jayden_L",0.1,2.14457776032823e-05
"know-doesnt_dance-?","Jon_L",0.1,0.992983171922934
"think-doesnt_dance-?","Jon_L",0.1,0.00450514284920811
"think-dances-?","Jon_L",0.1,0.00240628898092979
"BARE-dances-?","Jon_L",0.1,0.000105396246928296
"know-doesnt_dance-?","Josh_L",0.1,0.993528957670825
"think-doesnt_dance-?","Josh_L",0.1,0.00429215519057524
"think-dances-?","Josh_L",0.1,0.00214850774488204
"BARE-dances-?","Josh_L",0.1,3.03793937175101e-05
"know-doesnt_dance-?","Josie_L",0.1,0.99398922976241
"think-doesnt_dance-?","Josie_L",0.1,0.00362138053312718
"think-dances-?","Josie_L",0.1,0.00236623110384341
"BARE-dances-?","Josie_L",0.1,2.31586006193688e-05
"know-doesnt_dance-?","Julian_L",0.1,0.991637624243927
"think-doesnt_dance-?","Julian_L",0.1,0.00469263021107982
"think-dances-?","Julian_L",0.1,0.00364473691741329
"BARE-dances-?","Julian_L",0.1,2.50086275796496e-05
"know-doesnt_dance-?","Mary_L",0.1,0.993094528200959
"think-doesnt_dance-?","Mary_L",0.1,0.00365336173985923
"think-dances-?","Mary_L",0.1,0.00323404873668271
"BARE-dances-?","Mary_L",0.1,1.80613224989287e-05
"know-doesnt_dance-?","Mia_L",0.1,0.992238231018666
"think-doesnt_dance-?","Mia_L",0.1,0.00502594771974314
"think-dances-?","Mia_L",0.1,0.00269706974595443
"BARE-dances-?","Mia_L",0.1,3.87515156357403e-05
"know-doesnt_dance-?","Olivia_L",0.1,0.993994012882378
"think-doesnt_dance-?","Olivia_L",0.1,0.00365815888613959
"think-dances-?","Olivia_L",0.1,0.00228421261465832
"BARE-dances-?","Olivia_L",0.1,6.36156168244723e-05
"know-doesnt_dance-?","Owen_L",0.1,0.99399946850437
"think-doesnt_dance-?","Owen_L",0.1,0.00434424353444181
"think-dances-?","Owen_L",0.1,0.00163808226893375
"BARE-dances-?","Owen_L",0.1,1.82056922538879e-05
"know-doesnt_dance-?","Sophia_L",0.1,0.99517667765912
"think-doesnt_dance-?","Sophia_L",0.1,0.00250931148780155
"think-dances-?","Sophia_L",0.1,0.00227919568384917
"BARE-dances-?","Sophia_L",0.1,3.48151692294593e-05
"know-doesnt_dance-?","Tony_L",0.1,0.991712149211494
"think-doesnt_dance-?","Tony_L",0.1,0.00492344804210736
"think-dances-?","Tony_L",0.1,0.0032314696492625
"BARE-dances-?","Tony_L",0.1,0.000132933097136899
"know-doesnt_dance-?","Zoe_L",0.1,0.988299341884221
"think-doesnt_dance-?","Zoe_L",0.1,0.00615574219484785
"think-dances-?","Zoe_L",0.1,0.00552430344967267
"BARE-dances-?","Zoe_L",0.1,2.06124712587741e-05
"BARE-dances-?","Charley_H",0.2,1
"know-doesnt_dance-?","Danny_H",0.2,0.9999865952036
"think-doesnt_dance-?","Danny_H",0.2,1.15497991697388e-05
"think-dances-?","Danny_H",0.2,1.85404795786932e-06
"BARE-dances-?","Danny_H",0.2,9.49272554429095e-10
"know-doesnt_dance-?","Emily_H",0.2,0.967107415377601
"think-dances-?","Emily_H",0.2,0.0165864261159461
"think-doesnt_dance-?","Emily_H",0.2,0.0162310149188647
"BARE-dances-?","Emily_H",0.2,7.51435875873367e-05
"know-doesnt_dance-?","Emma_H",0.2,0.999993291703823
"think-dances-?","Emma_H",0.2,3.58585427787359e-06
"think-doesnt_dance-?","Emma_H",0.2,3.06199154970803e-06
"BARE-dances-?","Emma_H",0.2,6.04503494305973e-08
"know-doesnt_dance-?","Frank_H",0.2,0.999905080601702
"think-dances-?","Frank_H",0.2,5.87344119260782e-05
"think-doesnt_dance-?","Frank_H",0.2,3.60702707241028e-05
"BARE-dances-?","Frank_H",0.2,1.14715648293122e-07
"know-doesnt_dance-?","Grace_H",0.2,0.999996585254043
"BARE-dances-?","Grace_H",0.2,2.38333868324749e-06
"think-doesnt_dance-?","Grace_H",0.2,9.16806465681982e-07
"think-dances-?","Grace_H",0.2,1.14600808210247e-07
"know-doesnt_dance-?","Isabella_H",0.2,0.997560532768407
"think-dances-?","Isabella_H",0.2,0.00137041606160207
"think-doesnt_dance-?","Isabella_H",0.2,0.00106835878979439
"BARE-dances-?","Isabella_H",0.2,6.92380196859448e-07
"know-doesnt_dance-?","Jackson_H",0.2,0.999982081575704
"think-doesnt_dance-?","Jackson_H",0.2,1.70208408893788e-05
"BARE-dances-?","Jackson_H",0.2,8.97583406275838e-07
"know-doesnt_dance-?","Jayden_H",0.2,0.998795654502452
"think-doesnt_dance-?","Jayden_H",0.2,0.00061614327780847
"think-dances-?","Jayden_H",0.2,0.000554576950036965
"BARE-dances-?","Jayden_H",0.2,3.36252697020408e-05
"think-doesnt_dance-?","Jon_H",0.2,0.888888888888889
"think-dances-?","Jon_H",0.2,0.111111111111111
"know-doesnt_dance-?","Josh_H",0.2,0.890369088611118
"think-dances-?","Josh_H",0.2,0.0571864101704327
"think-doesnt_dance-?","Josh_H",0.2,0.0522593814718604
"BARE-dances-?","Josh_H",0.2,0.000185119746588897
"know-doesnt_dance-?","Josie_H",0.2,0.999898478188167
"think-dances-?","Josie_H",0.2,6.23169033338633e-05
"think-doesnt_dance-?","Josie_H",0.2,3.85210467338878e-05
"BARE-dances-?","Josie_H",0.2,6.83861764980666e-07
"know-doesnt_dance-?","Julian_H",0.2,0.999528869155504
"think-dances-?","Julian_H",0.2,0.000318305993448765
"think-doesnt_dance-?","Julian_H",0.2,0.000151989573520671
"BARE-dances-?","Julian_H",0.2,8.35277525963383e-07
"know-doesnt_dance-?","Mary_H",0.2,0.924532146552446
"think-doesnt_dance-?","Mary_H",0.2,0.0734588590088911
"BARE-dances-?","Mary_H",0.2,0.00100449721933133
"think-dances-?","Mary_H",0.2,0.00100449721933133
"know-doesnt_dance-?","Mia_H",0.2,0.99632423383341
"think-doesnt_dance-?","Mia_H",0.2,0.00300038320792607
"think-dances-?","Mia_H",0.2,0.000652967798456858
"BARE-dances-?","Mia_H",0.2,2.24151602064017e-05
"know-doesnt_dance-?","Olivia_H",0.2,0.942802972092089
"think-doesnt_dance-?","Olivia_H",0.2,0.0404226774284483
"think-dances-?","Olivia_H",0.2,0.0165707050374905
"BARE-dances-?","Olivia_H",0.2,0.000203645441971891
"know-doesnt_dance-?","Owen_H",0.2,0.999991249599475
"think-doesnt_dance-?","Owen_H",0.2,7.40369901465219e-06
"BARE-dances-?","Owen_H",0.2,9.25462376831525e-07
"think-dances-?","Owen_H",0.2,4.2123913374216e-07
"know-doesnt_dance-?","Sophia_H",0.2,0.873053072861084
"think-doesnt_dance-?","Sophia_H",0.2,0.0828583197453813
"think-dances-?","Sophia_H",0.2,0.0436590179313823
"BARE-dances-?","Sophia_H",0.2,0.000429589462152815
"know-doesnt_dance-?","Tony_H",0.2,0.999999201926792
"think-doesnt_dance-?","Tony_H",0.2,6.83109607973899e-07
"BARE-dances-?","Tony_H",0.2,1.10857757567514e-07
"think-dances-?","Tony_H",0.2,4.10584287287092e-09
"know-doesnt_dance-?","Zoe_H",0.2,0.979872692370819
"think-doesnt_dance-?","Zoe_H",0.2,0.0175297752849079
"BARE-dances-?","Zoe_H",0.2,0.00182683593443371
"think-dances-?","Zoe_H",0.2,0.000770696409839223
"think-doesnt_dance-?","Charley_L",0.2,0.44901757033986
"think-dances-?","Charley_L",0.2,0.28304724516302
"know-doesnt_dance-?","Charley_L",0.2,0.26173108115708
"BARE-dances-?","Charley_L",0.2,0.00620410334003934
"think-dances-?","Danny_L",0.2,0.456555512264558
"think-doesnt_dance-?","Danny_L",0.2,0.276872480126643
"know-doesnt_dance-?","Danny_L",0.2,0.253934548400639
"BARE-dances-?","Danny_L",0.2,0.0126374592081602
"think-doesnt_dance-?","Emily_L",0.2,0.441070946597789
"think-dances-?","Emily_L",0.2,0.368654972056543
"BARE-dances-?","Emily_L",0.2,0.177425405614098
"know-doesnt_dance-?","Emily_L",0.2,0.0128486757315696
"think-doesnt_dance-?","Emma_L",0.2,0.374447585472501
"know-doesnt_dance-?","Emma_L",0.2,0.338792818729201
"think-dances-?","Emma_L",0.2,0.272491140173262
"BARE-dances-?","Emma_L",0.2,0.0142684556250342
"think-doesnt_dance-?","Frank_L",0.2,0.404605306394936
"think-dances-?","Frank_L",0.2,0.39424397308478
"BARE-dances-?","Frank_L",0.2,0.172589433760899
"know-doesnt_dance-?","Frank_L",0.2,0.0285612867593855
"think-doesnt_dance-?","Grace_L",0.2,0.386910702910623
"think-dances-?","Grace_L",0.2,0.341128880508091
"know-doesnt_dance-?","Grace_L",0.2,0.256448524669163
"BARE-dances-?","Grace_L",0.2,0.0155118919121233
"think-doesnt_dance-?","Isabella_L",0.2,0.481848346383471
"think-dances-?","Isabella_L",0.2,0.362720930052008
"BARE-dances-?","Isabella_L",0.2,0.144155986122409
"know-doesnt_dance-?","Isabella_L",0.2,0.0112747374421116
"think-dances-?","Jackson_L",0.2,0.434452998728884
"think-doesnt_dance-?","Jackson_L",0.2,0.425209631192881
"BARE-dances-?","Jackson_L",0.2,0.0924128087910283
"know-doesnt_dance-?","Jackson_L",0.2,0.047924561287207
"think-doesnt_dance-?","Jayden_L",0.2,0.472297533179007
"think-dances-?","Jayden_L",0.2,0.366767971447347
"BARE-dances-?","Jayden_L",0.2,0.1060386989679
"know-doesnt_dance-?","Jayden_L",0.2,0.0548957964057466
"think-doesnt_dance-?","Jon_L",0.2,0.504223836479122
"think-dances-?","Jon_L",0.2,0.384367196472849
"BARE-dances-?","Jon_L",0.2,0.0655779415197572
"know-doesnt_dance-?","Jon_L",0.2,0.0458310255282715
"think-doesnt_dance-?","Josh_L",0.2,0.439314041812087
"think-dances-?","Josh_L",0.2,0.376282961791468
"know-doesnt_dance-?","Josh_L",0.2,0.167667251088063
"BARE-dances-?","Josh_L",0.2,0.0167357453083817
"think-doesnt_dance-?","Josie_L",0.2,0.501679528919029
"think-dances-?","Josie_L",0.2,0.266680865002554
"BARE-dances-?","Josie_L",0.2,0.179088273867191
"know-doesnt_dance-?","Josie_L",0.2,0.0525513322112247
"know-doesnt_dance-?","Julian_L",0.2,0.824861438910687
"think-dances-?","Julian_L",0.2,0.11797957871555
"think-doesnt_dance-?","Julian_L",0.2,0.056074788930904
"BARE-dances-?","Julian_L",0.2,0.00108419344285967
"think-dances-?","Mary_L",0.2,0.431892055818904
"think-doesnt_dance-?","Mary_L",0.2,0.340468296864361
"know-doesnt_dance-?","Mary_L",0.2,0.17383718509081
"BARE-dances-?","Mary_L",0.2,0.0538024622259242
"think-doesnt_dance-?","Mia_L",0.2,0.530101068150623
"think-dances-?","Mia_L",0.2,0.393243119630176
"BARE-dances-?","Mia_L",0.2,0.0443353454130719
"know-doesnt_dance-?","Mia_L",0.2,0.0323204668061294
"think-doesnt_dance-?","Olivia_L",0.2,0.455354507380981
"think-dances-?","Olivia_L",0.2,0.37381548197883
"know-doesnt_dance-?","Olivia_L",0.2,0.0879423271360991
"BARE-dances-?","Olivia_L",0.2,0.08288768350409
"think-doesnt_dance-?","Owen_L",0.2,0.484579039165082
"think-dances-?","Owen_L",0.2,0.393610133383077
"know-doesnt_dance-?","Owen_L",0.2,0.0686894948319389
"BARE-dances-?","Owen_L",0.2,0.0531213326199015
"know-doesnt_dance-?","Sophia_L",0.2,0.828033054540059
"think-dances-?","Sophia_L",0.2,0.115084253527948
"think-doesnt_dance-?","Sophia_L",0.2,0.0560442216080812
"BARE-dances-?","Sophia_L",0.2,0.000838470323912834
"think-dances-?","Tony_L",0.2,0.487390215190128
