"utterance","item","ah_belief","prob"
"know-dances-?","Josie_H","doesnt_dance",0.264774481451947
"know-dances-?","Josie_H","null",0.00670027435066224
"know-dances-?","Josie_L","dances",0.116967012645257
"know-dances-?","Josie_L","doesnt_dance",0.880306258560408
"know-dances-?","Josie_L","null",0.00272672879433542
"know-dances-?","Julian_H","dances",0.595730784670672
"know-dances-?","Julian_H","doesnt_dance",0.397992441259218
"know-dances-?","Julian_H","null",0.00627677407011038
"know-dances-?","Julian_L","dances",0.399631119688864
"know-dances-?","Julian_L","doesnt_dance",0.59497870570827
"know-dances-?","Julian_L","null",0.00539017460286515
"know-dances-?","Mary_H","dances",0.809531664611329
"know-dances-?","Mary_H","doesnt_dance",0.183554273655146
"know-dances-?","Mary_H","null",0.00691406173352577
"know-dances-?","Mary_L","dances",0.224482350338954
"know-dances-?","Mary_L","doesnt_dance",0.771439993460213
"know-dances-?","Mary_L","null",0.00407765620083239
"know-dances-?","Olivia_H","dances",0.660457570708059
"know-dances-?","Olivia_H","doesnt_dance",0.333046184663844
"know-dances-?","Olivia_H","null",0.00649624462809738
"know-dances-?","Olivia_L","dances",0.209765072780148
"know-dances-?","Olivia_L","doesnt_dance",0.786307751413084
"know-dances-?","Olivia_L","null",0.00392717580676896
"know-dances-?","Owen_H","dances",0.741454188801038
"know-dances-?","Owen_H","doesnt_dance",0.251809459771772
"know-dances-?","Owen_H","null",0.00673635142718984
"know-dances-?","Owen_L","dances",0.278228319535498
"know-dances-?","Owen_L","doesnt_dance",0.717209210747204
"know-dances-?","Owen_L","null",0.00456246971729801
"know-dances-?","Tony_H","dances",0.742243847768811
"know-dances-?","Tony_H","doesnt_dance",0.251017622906914
"know-dances-?","Tony_H","null",0.00673852932427496
"know-dances-?","Tony_L","dances",0.218717267223993
"know-dances-?","Tony_L","doesnt_dance",0.77726300246632
"know-dances-?","Tony_L","null",0.00401973030968714
"know-dances-?","Zoe_H","dances",0.740947143030529
"know-dances-?","Zoe_H","doesnt_dance",0.252317905520183
"know-dances-?","Zoe_H","null",0.00673495144928787
"know-dances-?","Zoe_L","dances",0.191392936814046
"know-dances-?","Zoe_L","doesnt_dance",0.804880492503172
"know-dances-?","Zoe_L","null",0.00372657068278207
"know-doesnt_dance-?","Charley_H","dances",0.801587292556815
"know-doesnt_dance-?","Charley_H","doesnt_dance",0.194628295305354
"know-doesnt_dance-?","Charley_H","null",0.00378441213783096
"know-doesnt_dance-?","Charley_L","dances",0.275213444878918
"know-doesnt_dance-?","Charley_L","doesnt_dance",0.718097832362952
"know-doesnt_dance-?","Charley_L","null",0.00668872275812966
"know-doesnt_dance-?","Danny_H","dances",0.693739425550251
"know-doesnt_dance-?","Danny_H","doesnt_dance",0.301492695864707
"know-doesnt_dance-?","Danny_H","null",0.00476787858504196
"know-doesnt_dance-?","Danny_L","dances",0.278059975656742
"know-doesnt_dance-?","Danny_L","doesnt_dance",0.715259447500414
"know-doesnt_dance-?","Danny_L","null",0.00668057684284396
"know-doesnt_dance-?","Emily_H","dances",0.558406136986076
"know-doesnt_dance-?","Emily_H","doesnt_dance",0.435985479337058
"know-doesnt_dance-?","Emily_H","null",0.00560838367686638
"know-doesnt_dance-?","Emily_L","dances",0.150592497000724
"know-doesnt_dance-?","Emily_L","doesnt_dance",0.842397331294566
"know-doesnt_dance-?","Emily_L","null",0.0070101717047103
"know-doesnt_dance-?","Emma_H","dances",0.677436637199705
"know-doesnt_dance-?","Emma_H","doesnt_dance",0.317675835929294
"know-doesnt_dance-?","Emma_H","null",0.00488752687100147
"know-doesnt_dance-?","Emma_L","dances",0.32098143560285
"know-doesnt_dance-?","Emma_L","doesnt_dance",0.672465900753384
"know-doesnt_dance-?","Emma_L","null",0.00655266364376639
"know-doesnt_dance-?","Frank_H","dances",0.676393062351824
"know-doesnt_dance-?","Frank_H","doesnt_dance",0.3187119569538
"know-doesnt_dance-?","Frank_H","null",0.00489498069437658
"know-doesnt_dance-?","Frank_L","dances",0.168468244754318
"know-doesnt_dance-?","Frank_L","doesnt_dance",0.824563863663484
"know-doesnt_dance-?","Frank_L","null",0.00696789158219781
"know-doesnt_dance-?","Grace_H","dances",0.787030935879278
"know-doesnt_dance-?","Grace_H","doesnt_dance",0.209028024938703
"know-doesnt_dance-?","Grace_H","null",0.00394103918201878
"know-doesnt_dance-?","Grace_L","dances",0.246092911295146
"know-doesnt_dance-?","Grace_L","doesnt_dance",0.747137274453717
"know-doesnt_dance-?","Grace_L","null",0.00676981425113757
"know-doesnt_dance-?","Isabella_H","dances",0.514693262139499
"know-doesnt_dance-?","Isabella_H","doesnt_dance",0.47948540682659
"know-doesnt_dance-?","Isabella_H","null",0.00582133103391136
"know-doesnt_dance-?","Isabella_L","dances",0.124924584652025
"know-doesnt_dance-?","Isabella_L","doesnt_dance",0.868006498691528
"know-doesnt_dance-?","Isabella_L","null",0.00706891665644737
"know-doesnt_dance-?","Jackson_H","dances",0.771790952090744
"know-doesnt_dance-?","Jackson_H","doesnt_dance",0.224113272273061
"know-doesnt_dance-?","Jackson_H","null",0.00409577563619475
"know-doesnt_dance-?","Jackson_L","dances",0.184725204066583
"know-doesnt_dance-?","Jackson_L","doesnt_dance",0.808346381779563
"know-doesnt_dance-?","Jackson_L","null",0.00692841415385366
"know-doesnt_dance-?","Jayden_H","dances",0.684467481192159
"know-doesnt_dance-?","Jayden_H","doesnt_dance",0.31069584352845
"know-doesnt_dance-?","Jayden_H","null",0.00483667527939084
"know-doesnt_dance-?","Jayden_L","dances",0.174378938393612
"know-doesnt_dance-?","Jayden_L","doesnt_dance",0.818667407811467
"know-doesnt_dance-?","Jayden_L","null",0.00695365379492155
"know-doesnt_dance-?","Jon_H","dances",0.752703975421506
"know-doesnt_dance-?","Jon_H","doesnt_dance",0.243018522035633
"know-doesnt_dance-?","Jon_H","null",0.00427750254286176
"know-doesnt_dance-?","Jon_L","dances",0.234092976411695
"know-doesnt_dance-?","Jon_L","doesnt_dance",0.759104934424804
"know-doesnt_dance-?","Jon_L","null",0.00680208916350149
"know-doesnt_dance-?","Josh_H","dances",0.541474587753337
"know-doesnt_dance-?","Josh_H","doesnt_dance",0.452831845118882
"know-doesnt_dance-?","Josh_H","null",0.00569356712778117
"know-doesnt_dance-?","Josh_L","dances",0.235306526825066
"know-doesnt_dance-?","Josh_L","doesnt_dance",0.757894618796101
"know-doesnt_dance-?","Josh_L","null",0.00679885437883382
"know-doesnt_dance-?","Josie_H","dances",0.730156088928654
"know-doesnt_dance-?","Josie_H","doesnt_dance",0.265367194019547
"know-doesnt_dance-?","Josie_H","null",0.00447671705179904
"know-doesnt_dance-?","Josie_L","dances",0.116455514991818
"know-doesnt_dance-?","Josie_L","doesnt_dance",0.876456672464484
"know-doesnt_dance-?","Josie_L","null",0.00708781254369836
"know-doesnt_dance-?","Julian_H","dances",0.596253903326079
"know-doesnt_dance-?","Julian_H","doesnt_dance",0.398341923401304
"know-doesnt_dance-?","Julian_H","null",0.00540417327261768
"know-doesnt_dance-?","Julian_L","dances",0.399268974154228
"know-doesnt_dance-?","Julian_L","doesnt_dance",0.594439536282116
"know-doesnt_dance-?","Julian_L","null",0.00629148956365677
"know-doesnt_dance-?","Mary_H","dances",0.81218058858763
"know-doesnt_dance-?","Mary_H","doesnt_dance",0.184154894159189
"know-doesnt_dance-?","Mary_H","null",0.00366451725318162
"know-doesnt_dance-?","Mary_L","dances",0.223862169930989
"know-doesnt_dance-?","Mary_L","doesnt_dance",0.769308725816487
"know-doesnt_dance-?","Mary_L","null",0.00682910425252375
"know-doesnt_dance-?","Olivia_H","dances",0.661452817743102
"know-doesnt_dance-?","Olivia_H","doesnt_dance",0.333548053735408
"know-doesnt_dance-?","Olivia_H","null",0.00499912852148948
"know-doesnt_dance-?","Olivia_L","dances",0.209145931037254
"know-doesnt_dance-?","Olivia_L","doesnt_dance",0.783986888624975
"know-doesnt_dance-?","Olivia_L","null",0.00686718033777041
"know-doesnt_dance-?","Owen_H","dances",0.743225724638036
"know-doesnt_dance-?","Owen_H","doesnt_dance",0.252411101098801
"know-doesnt_dance-?","Owen_H","null",0.00436317426316279
"know-doesnt_dance-?","Owen_L","dances",0.277635961220544
"know-doesnt_dance-?","Owen_L","doesnt_dance",0.715682245985829
"know-doesnt_dance-?","Owen_L","null",0.00668179279362711
"know-doesnt_dance-?","Tony_H","dances",0.744024212270118
"know-doesnt_dance-?","Tony_H","doesnt_dance",0.251619720002591
"know-doesnt_dance-?","Tony_H","null",0.00435606772729026
"know-doesnt_dance-?","Tony_L","dances",0.218097029229156
"know-doesnt_dance-?","Tony_L","doesnt_dance",0.775058841577565
"know-doesnt_dance-?","Tony_L","null",0.0068441291932795
"know-doesnt_dance-?","Zoe_H","dances",0.742713024536701
"know-doesnt_dance-?","Zoe_H","doesnt_dance",0.252919248716152
"know-doesnt_dance-?","Zoe_H","null",0.00436772674714693
"know-doesnt_dance-?","Zoe_L","dances",0.190780708967889
"know-doesnt_dance-?","Zoe_L","doesnt_dance",0.802305840279624
"know-doesnt_dance-?","Zoe_L","null",0.00691345075248697
"think-dances-?","Charley_H","dances",0.794032508967244
"think-dances-?","Charley_H","doesnt_dance",0.192793966511606
"think-dances-?","Charley_H","null",0.0131735245211506
"think-dances-?","Charley_L","dances",0.273486304402431
"think-dances-?","Charley_L","doesnt_dance",0.713591308952016
"think-dances-?","Charley_L","null",0.0129223866455535
"think-dances-?","Danny_H","dances",0.68810697554794
"think-dances-?","Danny_H","doesnt_dance",0.299044885529907
"think-dances-?","Danny_H","null",0.0128481389221535
"think-dances-?","Danny_L","dances",0.276314787268901
"think-dances-?","Danny_L","doesnt_dance",0.710770263182811
"think-dances-?","Danny_L","null",0.0129149495482869
"think-dances-?","Emily_H","dances",0.554444401879346
"think-dances-?","Emily_H","doesnt_dance",0.432892284500703
"think-dances-?","Emily_H","null",0.0126633136199507
"think-dances-?","Emily_L","dances",0.149625167663985
"think-dances-?","Emily_L","doesnt_dance",0.836986200806784
"think-dances-?","Emily_L","null",0.0133886315292307
"think-dances-?","Emma_H","dances",0.67204046027663
"think-dances-?","Emma_H","doesnt_dance",0.315145363083971
"think-dances-?","Emma_H","null",0.0128141766393991
"think-dances-?","Emma_L","dances",0.318957502548421
"think-dances-?","Emma_L","doesnt_dance",0.668225699254022
"think-dances-?","Emma_L","null",0.0128167981975564
"think-dances-?","Frank_H","dances",0.671011621129951
"think-dances-?","Frank_H","doesnt_dance",0.316176257286669
"think-dances-?","Frank_H","null",0.0128121215833793
"think-dances-?","Frank_L","dances",0.167393668313242
"think-dances-?","Frank_L","doesnt_dance",0.819304374533366
"think-dances-?","Frank_L","null",0.0133019571533924
"think-dances-?","Grace_H","dances",0.779779819924545
"think-dances-?","Grace_H","doesnt_dance",0.207102196642098
"think-dances-?","Grace_H","null",0.0131179834333572
"think-dances-?","Grace_L","dances",0.244547851967907
"think-dances-?","Grace_L","doesnt_dance",0.742446479385516
"think-dances-?","Grace_L","null",0.0130056686465769
"think-dances-?","Isabella_H","dances",0.511159689270183
"think-dances-?","Isabella_H","doesnt_dance",0.476193549813051
"think-dances-?","Isabella_H","null",0.0126467609167659
"think-dances-?","Isabella_L","dances",0.124111950504146
"think-dances-?","Isabella_L","doesnt_dance",0.862360118330267
"think-dances-?","Isabella_L","null",0.0135279311655876
"think-dances-?","Jackson_H","dances",0.764840797628108
"think-dances-?","Jackson_H","doesnt_dance",0.222095080876537
"think-dances-?","Jackson_H","null",0.0130641214953556
"think-dances-?","Jackson_L","dances",0.183553071084166
"think-dances-?","Jackson_L","doesnt_dance",0.803217198352272
"think-dances-?","Jackson_L","null",0.0132297305635616
"think-dances-?","Jayden_H","dances",0.678970825444486
"think-dances-?","Jayden_H","doesnt_dance",0.308200782563488
"think-dances-?","Jayden_H","null",0.0128283919920258
"think-dances-?","Jayden_L","dances",0.173268910032951
"think-dances-?","Jayden_L","doesnt_dance",0.813456090154698
"think-dances-?","Jayden_L","null",0.0132749998123509
"think-dances-?","Jon_H","dances",0.746108463515306
"think-dances-?","Jon_H","doesnt_dance",0.240889090535533
"think-dances-?","Jon_H","null",0.0130024459491613
"think-dances-?","Jon_L","dances",0.232621778373897
"think-dances-?","Jon_L","doesnt_dance",0.754334207395196
"think-dances-?","Jon_L","null",0.0130440142309069
"think-dances-?","Josh_H","dances",0.537683810989359
"think-dances-?","Josh_H","doesnt_dance",0.449661641982317
"think-dances-?","Josh_H","null",0.012654547028324
"think-dances-?","Josh_L","dances",0.233827885814172
"think-dances-?","Josh_L","doesnt_dance",0.753132090189656
"think-dances-?","Josh_L","null",0.013040023996172
"think-dances-?","Josie_H","dances",0.723950771796342
"think-dances-?","Josie_H","doesnt_dance",0.263111939806959
"think-dances-?","Josie_H","null",0.0129372883966989
"think-dances-?","Josie_L","dances",0.115694284621596
"think-dances-?","Josie_L","doesnt_dance",0.870727571208004
"think-dances-?","Josie_L","null",0.0135781441703996
"think-dances-?","Julian_H","dances",0.591883751991365
"think-dances-?","Julian_H","doesnt_dance",0.395422337502556
"think-dances-?","Julian_H","null",0.0126939105060791
"think-dances-?","Julian_L","dances",0.396694764014282
"think-dances-?","Julian_L","doesnt_dance",0.590607001372225
"think-dances-?","Julian_L","null",0.0126982346134934
"think-dances-?","Mary_H","dances",0.804394028140793
"think-dances-?","Mary_H","doesnt_dance",0.18238935920908
"think-dances-?","Mary_H","null",0.0132166126501272
"think-dances-?","Mary_L","dances",0.222453504324648
"think-dances-?","Mary_L","doesnt_dance",0.764467806321022
"think-dances-?","Mary_L","null",0.0130786893543302
"think-dances-?","Olivia_H","dances",0.656277470818821
"think-dances-?","Olivia_H","doesnt_dance",0.330938303126303
"think-dances-?","Olivia_H","null",0.012784226054875
"think-dances-?","Olivia_L","dances",0.207826623032058
"think-dances-?","Olivia_L","doesnt_dance",0.779041441333687
"think-dances-?","Olivia_L","null",0.013131935634255
"think-dances-?","Owen_H","dances",0.736797835321927
"think-dances-?","Owen_H","doesnt_dance",0.250228089173573
"think-dances-?","Owen_H","null",0.0129740755044996
"think-dances-?","Owen_L","dances",0.2758934643057
"think-dances-?","Owen_L","doesnt_dance",0.711190485984147
"think-dances-?","Owen_L","null",0.0129160497101522
"think-dances-?","Tony_H","dances",0.737582408139107
"think-dances-?","Tony_H","doesnt_dance",0.249441182093441
"think-dances-?","Tony_H","null",0.0129764097674522
"think-dances-?","Tony_L","dances",0.216723445453299
"think-dances-?","Tony_L","doesnt_dance",0.770177490126387
"think-dances-?","Tony_L","null",0.0130990644203134
"think-dances-?","Zoe_H","dances",0.736294050106114
"think-dances-?","Zoe_H","doesnt_dance",0.250733367848471
"think-dances-?","Zoe_H","null",0.0129725820454151
"think-dances-?","Zoe_L","dances",0.18957217620803
"think-dances-?","Zoe_L","doesnt_dance",0.797223497852815
"think-dances-?","Zoe_L","null",0.0132043259391547
"think-doesnt_dance-?","Charley_H","dances",0.794032508967244
"think-doesnt_dance-?","Charley_H","doesnt_dance",0.192793966511606
"think-doesnt_dance-?","Charley_H","null",0.0131735245211506
"think-doesnt_dance-?","Charley_L","dances",0.273486304402431
"think-doesnt_dance-?","Charley_L","doesnt_dance",0.713591308952015
"think-doesnt_dance-?","Charley_L","null",0.0129223866455535
"think-doesnt_dance-?","Danny_H","dances",0.688106975547939
"think-doesnt_dance-?","Danny_H","doesnt_dance",0.299044885529907
"think-doesnt_dance-?","Danny_H","null",0.0128481389221535
"think-doesnt_dance-?","Danny_L","dances",0.276314787268901
"think-doesnt_dance-?","Danny_L","doesnt_dance",0.710770263182811
"think-doesnt_dance-?","Danny_L","null",0.0129149495482869
"think-doesnt_dance-?","Emily_H","dances",0.554444401879346
"think-doesnt_dance-?","Emily_H","doesnt_dance",0.432892284500703
"think-doesnt_dance-?","Emily_H","null",0.0126633136199507
"think-doesnt_dance-?","Emily_L","dances",0.149625167663985
"think-doesnt_dance-?","Emily_L","doesnt_dance",0.836986200806784
"think-doesnt_dance-?","Emily_L","null",0.0133886315292307
"think-doesnt_dance-?","Emma_H","dances",0.67204046027663
"think-doesnt_dance-?","Emma_H","doesnt_dance",0.315145363083971
"think-doesnt_dance-?","Emma_H","null",0.0128141766393991
"think-doesnt_dance-?","Emma_L","dances",0.318957502548421
"think-doesnt_dance-?","Emma_L","doesnt_dance",0.668225699254022
"think-doesnt_dance-?","Emma_L","null",0.0128167981975564
"think-doesnt_dance-?","Frank_H","dances",0.671011621129951
"think-doesnt_dance-?","Frank_H","doesnt_dance",0.316176257286669
"think-doesnt_dance-?","Frank_H","null",0.0128121215833793
"think-doesnt_dance-?","Frank_L","dances",0.167393668313242
"think-doesnt_dance-?","Frank_L","doesnt_dance",0.819304374533366
"think-doesnt_dance-?","Frank_L","null",0.0133019571533924
"think-doesnt_dance-?","Grace_H","dances",0.779779819924545
"think-doesnt_dance-?","Grace_H","doesnt_dance",0.207102196642098
"think-doesnt_dance-?","Grace_H","null",0.0131179834333572
"think-doesnt_dance-?","Grace_L","dances",0.244547851967907
"think-doesnt_dance-?","Grace_L","doesnt_dance",0.742446479385516
"think-doesnt_dance-?","Grace_L","null",0.0130056686465769
"think-doesnt_dance-?","Isabella_H","dances",0.511159689270183
"think-doesnt_dance-?","Isabella_H","doesnt_dance",0.476193549813051
"think-doesnt_dance-?","Isabella_H","null",0.012646760916766
"think-doesnt_dance-?","Isabella_L","dances",0.124111950504146
"think-doesnt_dance-?","Isabella_L","doesnt_dance",0.862360118330267
"think-doesnt_dance-?","Isabella_L","null",0.0135279311655876
"think-doesnt_dance-?","Jackson_H","dances",0.764840797628107
"think-doesnt_dance-?","Jackson_H","doesnt_dance",0.222095080876537
"think-doesnt_dance-?","Jackson_H","null",0.0130641214953556
"think-doesnt_dance-?","Jackson_L","dances",0.183553071084166
"think-doesnt_dance-?","Jackson_L","doesnt_dance",0.803217198352273
"think-doesnt_dance-?","Jackson_L","null",0.0132297305635616
"think-doesnt_dance-?","Jayden_H","dances",0.678970825444486
"think-doesnt_dance-?","Jayden_H","doesnt_dance",0.308200782563488
"think-doesnt_dance-?","Jayden_H","null",0.0128283919920258
"think-doesnt_dance-?","Jayden_L","dances",0.173268910032951
"think-doesnt_dance-?","Jayden_L","doesnt_dance",0.813456090154698
"think-doesnt_dance-?","Jayden_L","null",0.013274999812351
"think-doesnt_dance-?","Jon_H","dances",0.746108463515306
"think-doesnt_dance-?","Jon_H","doesnt_dance",0.240889090535533
"think-doesnt_dance-?","Jon_H","null",0.0130024459491614
"think-doesnt_dance-?","Jon_L","dances",0.232621778373897
"think-doesnt_dance-?","Jon_L","doesnt_dance",0.754334207395196
"think-doesnt_dance-?","Jon_L","null",0.0130440142309069
"think-doesnt_dance-?","Josh_H","dances",0.537683810989359
"think-doesnt_dance-?","Josh_H","doesnt_dance",0.449661641982317
"think-doesnt_dance-?","Josh_H","null",0.012654547028324
"think-doesnt_dance-?","Josh_L","dances",0.233827885814172
"think-doesnt_dance-?","Josh_L","doesnt_dance",0.753132090189656
"think-doesnt_dance-?","Josh_L","null",0.013040023996172
"think-doesnt_dance-?","Josie_H","dances",0.723950771796342
"think-doesnt_dance-?","Josie_H","doesnt_dance",0.263111939806959
"think-doesnt_dance-?","Josie_H","null",0.0129372883966989
"think-doesnt_dance-?","Josie_L","dances",0.115694284621596
"think-doesnt_dance-?","Josie_L","doesnt_dance",0.870727571208004
"think-doesnt_dance-?","Josie_L","null",0.0135781441703996
"think-doesnt_dance-?","Julian_H","dances",0.591883751991365
"think-doesnt_dance-?","Julian_H","doesnt_dance",0.395422337502556
"think-doesnt_dance-?","Julian_H","null",0.0126939105060791
"think-doesnt_dance-?","Julian_L","dances",0.396694764014282
"think-doesnt_dance-?","Julian_L","doesnt_dance",0.590607001372225
"think-doesnt_dance-?","Julian_L","null",0.0126982346134934
"think-doesnt_dance-?","Mary_H","dances",0.804394028140793
"think-doesnt_dance-?","Mary_H","doesnt_dance",0.18238935920908
"think-doesnt_dance-?","Mary_H","null",0.0132166126501272
"think-doesnt_dance-?","Mary_L","dances",0.222453504324647
"think-doesnt_dance-?","Mary_L","doesnt_dance",0.764467806321022
"think-doesnt_dance-?","Mary_L","null",0.0130786893543302
"think-doesnt_dance-?","Olivia_H","dances",0.656277470818821
"think-doesnt_dance-?","Olivia_H","doesnt_dance",0.330938303126304
"think-doesnt_dance-?","Olivia_H","null",0.012784226054875
"think-doesnt_dance-?","Olivia_L","dances",0.207826623032058
"think-doesnt_dance-?","Olivia_L","doesnt_dance",0.779041441333687
"think-doesnt_dance-?","Olivia_L","null",0.013131935634255
"think-doesnt_dance-?","Owen_H","dances",0.736797835321927
"think-doesnt_dance-?","Owen_H","doesnt_dance",0.250228089173574
"think-doesnt_dance-?","Owen_H","null",0.0129740755044997
"think-doesnt_dance-?","Owen_L","dances",0.2758934643057
"think-doesnt_dance-?","Owen_L","doesnt_dance",0.711190485984147
"think-doesnt_dance-?","Owen_L","null",0.0129160497101522
"think-doesnt_dance-?","Tony_H","dances",0.737582408139107
"think-doesnt_dance-?","Tony_H","doesnt_dance",0.249441182093441
"think-doesnt_dance-?","Tony_H","null",0.0129764097674522
"think-doesnt_dance-?","Tony_L","dances",0.216723445453299
"think-doesnt_dance-?","Tony_L","doesnt_dance",0.770177490126387
"think-doesnt_dance-?","Tony_L","null",0.0130990644203134
"think-doesnt_dance-?","Zoe_H","dances",0.736294050106114
"think-doesnt_dance-?","Zoe_H","doesnt_dance",0.250733367848471
"think-doesnt_dance-?","Zoe_H","null",0.0129725820454151
"think-doesnt_dance-?","Zoe_L","dances",0.18957217620803
"think-doesnt_dance-?","Zoe_L","doesnt_dance",0.797223497852815
"think-doesnt_dance-?","Zoe_L","null",0.0132043259391547
